name,recclass,mass (g),fall,date,year,reclat,reclong
Miller Range 090911,L6,9.7,Found,1/1/2009,2009,0,0
Miller Range 090913,H5,9.5,Found,1/1/2009,2009,0,0
Miller Range 090181,LL6,9.4,Found,1/1/2009,2009,0,0
Miller Range 090633,L5,9.4,Found,1/1/2009,2009,0,0
Miller Range 091003,LL6,9.3,Found,1/1/2009,2009,0,0
Miller Range 090479,LL6,9.2,Found,1/1/2009,2009,0,0
Miller Range 090505,LL5,9.2,Found,1/1/2009,2009,0,0
Miller Range 090670,H6,9.2,Found,1/1/2009,2009,0,0
Miller Range 090218,L6,9.1,Found,1/1/2009,2009,0,0
Miller Range 090462,CO3,9.1,Found,1/1/2009,2009,0,0
Miller Range 090699,CO3,9.1,Found,1/1/2009,2009,0,0
Miller Range 090807,EL-melt rock,9.1,Found,1/1/2009,2009,0,0
Miller Range 090367,L6,9,Found,1/1/2009,2009,0,0
Miller Range 090832,L6,9,Found,1/1/2009,2009,0,0
Miller Range 090943,LL6,9,Found,1/1/2009,2009,0,0
Miller Range 090292,CR1,8.9,Found,1/1/2009,2009,0,0
Miller Range 090698,L6,8.9,Found,1/1/2009,2009,0,0
Miller Range 090972,H6,8.9,Found,1/1/2009,2009,0,0
Miller Range 090465,CO3,8.8,Found,1/1/2009,2009,0,0
Miller Range 090914,LL5,8.8,Found,1/1/2009,2009,0,0
Miller Range 090559,L6,8.7,Found,1/1/2009,2009,0,0
Miller Range 090678,L6,8.7,Found,1/1/2009,2009,0,0
Dhofar 1613,L5,8.6,Found,1/1/2009,2009,18.69542,54.47425
Miller Range 090337,L6,8.6,Found,1/1/2009,2009,0,0
Miller Range 090417,L6,8.6,Found,1/1/2009,2009,0,0
Miller Range 090446,CO3,8.6,Found,1/1/2009,2009,0,0
Miller Range 090775,L5,8.6,Found,1/1/2009,2009,0,0
Miller Range 090942,L6,8.6,Found,1/1/2009,2009,0,0
Frontier Mountain 09016,H4,8.5,Found,1/1/2009,2009,-72.95295,160.47652
Miller Range 090848,L5,8.5,Found,1/1/2009,2009,0,0
Frontier Mountain 09003,L5,8.4,Found,1/1/2009,2009,-72.95295,160.44718
Miller Range 090160,LL6,8.3,Found,1/1/2009,2009,0,0
Miller Range 090188,L6,8.3,Found,1/1/2009,2009,0,0
Miller Range 090392,CO3,8.3,Found,1/1/2009,2009,0,0
Miller Range 090578,H6,8.3,Found,1/1/2009,2009,0,0
Miller Range 090733,LL6,8.3,Found,1/1/2009,2009,0,0
Miller Range 090752,H5,8.3,Found,1/1/2009,2009,0,0
Frontier Mountain 09022,H6,8.2,Found,1/1/2009,2009,-72.95252,160.48928
Miller Range 090247,LL6,8.2,Found,1/1/2009,2009,0,0
Miller Range 090347,L6,8.2,Found,1/1/2009,2009,0,0
Miller Range 090577,LL5,8.1,Found,1/1/2009,2009,0,0
Miller Range 090586,CH3,8.1,Found,1/1/2009,2009,0,0
Miller Range 090316,L5,8,Found,1/1/2009,2009,0,0
Miller Range 090263,H6,7.9,Found,1/1/2009,2009,0,0
Miller Range 090276,LL6,7.9,Found,1/1/2009,2009,0,0
Miller Range 090302,L6,7.9,Found,1/1/2009,2009,0,0
Miller Range 090443,CM2,7.9,Found,1/1/2009,2009,0,0
Miller Range 090575,L5,7.9,Found,1/1/2009,2009,0,0
Miller Range 090553,LL6,7.8,Found,1/1/2009,2009,0,0
Miller Range 090435,H6,7.7,Found,1/1/2009,2009,0,0
Miller Range 090261,H6,7.6,Found,1/1/2009,2009,0,0
Miller Range 090918,H6,7.6,Found,1/1/2009,2009,0,0
Miller Range 090318,L6,7.5,Found,1/1/2009,2009,0,0
Miller Range 090959,H6,7.5,Found,1/1/2009,2009,0,0
Miller Range 090978,EL-melt rock,7.5,Found,1/1/2009,2009,0,0
Northwest Africa 5863,L6,7.5,Found,1/1/2009,2009,0,0
Miller Range 090361,LL6,7.4,Found,1/1/2009,2009,0,0
Miller Range 090438,H6,7.4,Found,1/1/2009,2009,0,0
Miller Range 090837,LL5,7.4,Found,1/1/2009,2009,0,0
Miller Range 090186,L6,7.3,Found,1/1/2009,2009,0,0
Miller Range 090469,CO3,7.3,Found,1/1/2009,2009,0,0
Miller Range 090587,LL6,7.3,Found,1/1/2009,2009,0,0
Miller Range 090915,CO3,7.3,Found,1/1/2009,2009,0,0
Coyote Dry Lake 318,H5,7.2,Found,1/1/2009,2009,35.0751,-116.75038
Miller Range 090665,H6,7.2,Found,1/1/2009,2009,0,0
Miller Range 090214,LL6,7.1,Found,1/1/2009,2009,0,0
Miller Range 090293,CO3,7.1,Found,1/1/2009,2009,0,0
Miller Range 090604,L6,7.1,Found,1/1/2009,2009,0,0
Miller Range 090732,L5,7.1,Found,1/1/2009,2009,0,0
Northwest Africa 6502,Eucrite-mmict,7.1,Found,1/1/2009,2009,0,0
Miller Range 090180,L-imp melt,7,Found,1/1/2009,2009,0,0
Miller Range 090662,H6,7,Found,1/1/2009,2009,0,0
Miller Range 090891,CO3,7,Found,1/1/2009,2009,0,0
United Arab Emirates 007,H5,7,Found,1/1/2009,2009,22.78875,55.09469
Miller Range 090532,CM2,6.9,Found,1/1/2009,2009,0,0
Miller Range 090631,H6,6.9,Found,1/1/2009,2009,0,0
Northwest Africa 5862,L6,6.9,Found,1/1/2009,2009,0,0
Miller Range 090210,L6,6.7,Found,1/1/2009,2009,0,0
Miller Range 090310,L6,6.7,Found,1/1/2009,2009,0,0
Miller Range 090592,L6,6.7,Found,1/1/2009,2009,0,0
Miller Range 090753,L6,6.7,Found,1/1/2009,2009,0,0
Miller Range 090945,LL6,6.7,Found,1/1/2009,2009,0,0
Miller Range 090364,H5,6.6,Found,1/1/2009,2009,0,0
Miller Range 090588,CO3,6.6,Found,1/1/2009,2009,0,0
Miller Range 090674,H5,6.6,Found,1/1/2009,2009,0,0
Miller Range 090339,L5,6.5,Found,1/1/2009,2009,0,0
Miller Range 090660,LL6,6.5,Found,1/1/2009,2009,0,0
Miller Range 090994,CM2,6.5,Found,1/1/2009,2009,0,0
Miller Range 090283,CM2,6.4,Found,1/1/2009,2009,0,0
Miller Range 090295,L5,6.4,Found,1/1/2009,2009,0,0
Miller Range 090352,L6,6.4,Found,1/1/2009,2009,0,0
Miller Range 090771,H6,6.4,Found,1/1/2009,2009,0,0
Miller Range 090842,H5,6.4,Found,1/1/2009,2009,0,0
Miller Range 090900,H5,6.4,Found,1/1/2009,2009,0,0
Miller Range 090947,LL5,6.4,Found,1/1/2009,2009,0,0
Miller Range 090536,L5,6.3,Found,1/1/2009,2009,0,0
Miller Range 090548,H6,6.3,Found,1/1/2009,2009,0,0
Miller Range 090892,LL5,6.3,Found,1/1/2009,2009,0,0
Miller Range 090205,L5,6.2,Found,1/1/2009,2009,0,0
Miller Range 090571,L5,6.2,Found,1/1/2009,2009,0,0
Red Dry Lake 067,L3.4,6.2,Found,1/1/2009,2009,35.65868,-114.02573
Miller Range 090368,L5,6.1,Found,1/1/2009,2009,0,0
Miller Range 090750,H5,6.1,Found,1/1/2009,2009,0,0
Miller Range 090772,LL5,6.1,Found,1/1/2009,2009,0,0
Miller Range 090849,L5,6.1,Found,1/1/2009,2009,0,0
Miller Range 090903,L6,6.1,Found,1/1/2009,2009,0,0
Miller Range 090314,L6,6,Found,1/1/2009,2009,0,0
Miller Range 090418,L6,6,Found,1/1/2009,2009,0,0
Miller Range 090252,LL6,5.9,Found,1/1/2009,2009,0,0
Miller Range 090328,L5,5.9,Found,1/1/2009,2009,0,0
Miller Range 090486,CO3,5.9,Found,1/1/2009,2009,0,0
Miller Range 090641,CO3,5.9,Found,1/1/2009,2009,0,0
Miller Range 090187,L6,5.7,Found,1/1/2009,2009,0,0
Miller Range 090606,L6,5.7,Found,1/1/2009,2009,0,0
Miller Range 090433,L5,5.6,Found,1/1/2009,2009,0,0
Miller Range 090973,L6,5.6,Found,1/1/2009,2009,0,0
Miller Range 091007,CK5,5.6,Found,1/1/2009,2009,0,0
Miller Range 090267,H6,5.5,Found,1/1/2009,2009,0,0
Miller Range 090666,L5,5.5,Found,1/1/2009,2009,0,0
Miller Range 090890,CO3,5.5,Found,1/1/2009,2009,0,0
Miller Range 090757,H6,5.3,Found,1/1/2009,2009,0,0
Miller Range 090774,L5,5.3,Found,1/1/2009,2009,0,0
Miller Range 090895,H5,5.3,Found,1/1/2009,2009,0,0
Miller Range 090448,L6,5.2,Found,1/1/2009,2009,0,0
Miller Range 090552,LL6,5.2,Found,1/1/2009,2009,0,0
Miller Range 090664,H6,5.2,Found,1/1/2009,2009,0,0
Miller Range 090668,L6,5.2,Found,1/1/2009,2009,0,0
Miller Range 090702,LL6,5.2,Found,1/1/2009,2009,0,0
Miller Range 090887,H6,5.2,Found,1/1/2009,2009,0,0
Miller Range 090253,L5,5.1,Found,1/1/2009,2009,0,0
Miller Range 090676,L5,5.1,Found,1/1/2009,2009,0,0
Miller Range 090800,LL6,5.1,Found,1/1/2009,2009,0,0
Northwest Africa 6507,CR2,5.1,Found,1/1/2009,2009,0,0
Tule Valley Hardpan 001,L5,5.1,Found,1/1/2009,2009,38.94306,-113.37833
Miller Range 090269,L5,5,Found,1/1/2009,2009,0,0
Miller Range 090277,LL5,5,Found,1/1/2009,2009,0,0
Miller Range 090813,L6,5,Found,1/1/2009,2009,0,0
Miller Range 090916,LL6,5,Found,1/1/2009,2009,0,0
Miller Range 090254,L5,4.9,Found,1/1/2009,2009,0,0
Miller Range 090551,H5,4.9,Found,1/1/2009,2009,0,0
Miller Range 090639,L6,4.9,Found,1/1/2009,2009,0,0
Miller Range 090689,LL6,4.9,Found,1/1/2009,2009,0,0
Miller Range 090705,CO3,4.9,Found,1/1/2009,2009,0,0
Miller Range 090805,Achondrite-ung,4.9,Found,1/1/2009,2009,0,0
Miller Range 090992,CM1/2,4.9,Found,1/1/2009,2009,0,0
Miller Range 090377,L6,4.8,Found,1/1/2009,2009,0,0
Miller Range 090543,CO3,4.8,Found,1/1/2009,2009,0,0
Miller Range 090944,LL5,4.8,Found,1/1/2009,2009,0,0
Miller Range 090971,LL6,4.8,Found,1/1/2009,2009,0,0
Miller Range 090976,H6,4.8,Found,1/1/2009,2009,0,0
Miller Range 090340,Achondrite-ung,4.7,Found,1/1/2009,2009,0,0
Miller Range 090590,LL6,4.7,Found,1/1/2009,2009,0,0
Miller Range 090809,LL6,4.7,Found,1/1/2009,2009,0,0
Miller Range 090970,H6,4.7,Found,1/1/2009,2009,0,0
Miller Range 090485,CO3,4.6,Found,1/1/2009,2009,0,0
Miller Range 090570,LL6,4.6,Found,1/1/2009,2009,0,0
Yarle Lakes 004,CK4,4.6,Found,1/1/2009,2009,-30.5,131.46667
Frontier Mountain 09011,H6,4.5,Found,1/1/2009,2009,-72.95267,160.46532
Miller Range 090251,LL6,4.5,Found,1/1/2009,2009,0,0
Miller Range 090335,LL5,4.5,Found,1/1/2009,2009,0,0
Miller Range 090801,H6,4.5,Found,1/1/2009,2009,0,0
Miller Range 090843,L6,4.5,Found,1/1/2009,2009,0,0
Miller Range 090917,LL6,4.5,Found,1/1/2009,2009,0,0
Northwest Africa 6486,L-melt rock,4.5,Found,1/1/2009,2009,0,0
Miller Range 090189,L6,4.3,Found,1/1/2009,2009,0,0
Miller Range 090215,L6,4.3,Found,1/1/2009,2009,0,0
Miller Range 090268,LL6,4.3,Found,1/1/2009,2009,0,0
Miller Range 090386,H6,4.3,Found,1/1/2009,2009,0,0
Miller Range 090437,CO3,4.3,Found,1/1/2009,2009,0,0
Miller Range 090826,L5,4.3,Found,1/1/2009,2009,0,0
Miller Range 090169,L4,4.2,Found,1/1/2009,2009,0,0
Miller Range 090327,CO3,4.2,Found,1/1/2009,2009,0,0
Miller Range 090893,LL6,4.2,Found,1/1/2009,2009,0,0
Miller Range 090182,LL6,4.1,Found,1/1/2009,2009,0,0
Miller Range 090434,LL6,4.1,Found,1/1/2009,2009,0,0
Miller Range 090808,LL6,4.1,Found,1/1/2009,2009,0,0
Miller Range 090902,L6,4.1,Found,1/1/2009,2009,0,0
Watson 011,H4,4.1,Found,1/1/2009,2009,-30.51667,131.5
Frontier Mountain 09001,H5,4,Found,1/1/2009,2009,-72.95275,160.44483
Miller Range 090257,LL6,4,Found,1/1/2009,2009,0,0
Miller Range 090322,L6,4,Found,1/1/2009,2009,0,0
Miller Range 090381,L5,4,Found,1/1/2009,2009,0,0
Miller Range 090143,L6,3.9,Found,1/1/2009,2009,0,0
Miller Range 090331,L6,3.9,Found,1/1/2009,2009,0,0
Miller Range 090432,L5,3.9,Found,1/1/2009,2009,0,0
Miller Range 090517,L6,3.9,Found,1/1/2009,2009,0,0
Miller Range 090677,CV3,3.9,Found,1/1/2009,2009,0,0
Miller Range 090919,CO3,3.9,Found,1/1/2009,2009,0,0
Miller Range 090385,H6,3.8,Found,1/1/2009,2009,0,0
Miller Range 090806,LL5,3.8,Found,1/1/2009,2009,0,0
Miller Range 090949,LL5,3.8,Found,1/1/2009,2009,0,0
Miller Range 090988,CO3,3.8,Found,1/1/2009,2009,0,0
Miller Range 090661,H5,3.7,Found,1/1/2009,2009,0,0
Miller Range 090734,LL6,3.7,Found,1/1/2009,2009,0,0
Miller Range 090735,L6,3.7,Found,1/1/2009,2009,0,0
Miller Range 090751,LL6,3.7,Found,1/1/2009,2009,0,0
Miller Range 090828,L6,3.7,Found,1/1/2009,2009,0,0
Miller Range 090889,LL6,3.7,Found,1/1/2009,2009,0,0
Miller Range 090905,H5,3.7,Found,1/1/2009,2009,0,0
Miller Range 090176,CV3,3.6,Found,1/1/2009,2009,0,0
Miller Range 090216,CO3,3.6,Found,1/1/2009,2009,0,0
Miller Range 090320,EL6,3.6,Found,1/1/2009,2009,0,0
Miller Range 090353,L6,3.6,Found,1/1/2009,2009,0,0
Miller Range 090576,L6,3.6,Found,1/1/2009,2009,0,0
Miller Range 090816,L6,3.6,Found,1/1/2009,2009,0,0
Miller Range 090948,LL6,3.6,Found,1/1/2009,2009,0,0
Miller Range 090163,L5,3.5,Found,1/1/2009,2009,0,0
Miller Range 090265,L5,3.5,Found,1/1/2009,2009,0,0
Miller Range 090323,H6,3.5,Found,1/1/2009,2009,0,0
Miller Range 090754,L6,3.5,Found,1/1/2009,2009,0,0
Miller Range 090167,L6,3.4,Found,1/1/2009,2009,0,0
Miller Range 090304,L6,3.4,Found,1/1/2009,2009,0,0
Miller Range 090482,CO3,3.4,Found,1/1/2009,2009,0,0
Miller Range 090977,H6,3.4,Found,1/1/2009,2009,0,0
Miller Range 090608,L6,3.3,Found,1/1/2009,2009,0,0
Miller Range 090165,LL6,3.2,Found,1/1/2009,2009,0,0
Miller Range 090356,Achondrite-ung,3.2,Found,1/1/2009,2009,0,0
Miller Range 090436,L6,3.2,Found,1/1/2009,2009,0,0
Miller Range 090501,H6,3.2,Found,1/1/2009,2009,0,0
Miller Range 090506,H6,3.2,Found,1/1/2009,2009,0,0
Miller Range 090683,CO3,3.2,Found,1/1/2009,2009,0,0
Miller Range 090810,H6,3.2,Found,1/1/2009,2009,0,0
Miller Range 090946,LL6,3.2,Found,1/1/2009,2009,0,0
Miller Range 090212,L6,3.1,Found,1/1/2009,2009,0,0
Miller Range 090312,L6,3.1,Found,1/1/2009,2009,0,0
Miller Range 090365,L6,3.1,Found,1/1/2009,2009,0,0
Miller Range 090502,H5,3.1,Found,1/1/2009,2009,0,0
Miller Range 090530,L5,3.1,Found,1/1/2009,2009,0,0
Miller Range 090557,L5,3.1,Found,1/1/2009,2009,0,0
Miller Range 090671,H6,3.1,Found,1/1/2009,2009,0,0
Miller Range 090985,CB,3.1,Found,1/1/2009,2009,0,0
Miller Range 090313,L6,3,Found,1/1/2009,2009,0,0
Miller Range 090334,L6,3,Found,1/1/2009,2009,0,0
Miller Range 090493,L5,3,Found,1/1/2009,2009,0,0
Miller Range 090523,H6,3,Found,1/1/2009,2009,0,0
Miller Range 090544,H5,3,Found,1/1/2009,2009,0,0
Miller Range 090599,L6,3,Found,1/1/2009,2009,0,0
Miller Range 090344,H6,2.9,Found,1/1/2009,2009,0,0
Miller Range 090358,LL6,2.9,Found,1/1/2009,2009,0,0
Miller Range 090384,L6,2.9,Found,1/1/2009,2009,0,0
Miller Range 090389,L6,2.9,Found,1/1/2009,2009,0,0
Miller Range 090572,L5,2.9,Found,1/1/2009,2009,0,0
Miller Range 090574,LL5,2.9,Found,1/1/2009,2009,0,0
Miller Range 090737,L5,2.9,Found,1/1/2009,2009,0,0
Miller Range 090957,H6,2.9,Found,1/1/2009,2009,0,0
Ramlat as Sahmah 315,H6,2.9,Found,1/1/2009,2009,20.80178,55.4736
Miller Range 090183,L6,2.8,Found,1/1/2009,2009,0,0
Miller Range 090309,L6,2.8,Found,1/1/2009,2009,0,0
Miller Range 090342,CO3,2.8,Found,1/1/2009,2009,0,0
Miller Range 090524,H6,2.8,Found,1/1/2009,2009,0,0
Miller Range 090709,L5,2.8,Found,1/1/2009,2009,0,0
Miller Range 090847,LL6,2.8,Found,1/1/2009,2009,0,0
Miller Range 090975,LL6,2.8,Found,1/1/2009,2009,0,0
Miller Range 090329,L6,2.7,Found,1/1/2009,2009,0,0
Miller Range 090362,L6,2.7,Found,1/1/2009,2009,0,0
Miller Range 090366,L6,2.7,Found,1/1/2009,2009,0,0
Miller Range 090521,CK6,2.7,Found,1/1/2009,2009,0,0
Miller Range 090817,Pallasite,2.7,Found,1/1/2009,2009,0,0
Allan Hills 09010,L3.4,2.6,Found,1/1/2009,2009,0,0
Miller Range 090217,L5,2.6,Found,1/1/2009,2009,0,0
Miller Range 090555,L5,2.6,Found,1/1/2009,2009,0,0
Miller Range 090682,L5,2.6,Found,1/1/2009,2009,0,0
Miller Range 090708,CO3,2.6,Found,1/1/2009,2009,0,0
Miller Range 090739,L6,2.6,Found,1/1/2009,2009,0,0
Miller Range 090965,LL6,2.6,Found,1/1/2009,2009,0,0
Miller Range 090148,LL6,2.5,Found,1/1/2009,2009,0,0
Miller Range 090170,CV3,2.5,Found,1/1/2009,2009,0,0
Miller Range 090255,H6,2.5,Found,1/1/2009,2009,0,0
Miller Range 090336,LL6,2.5,Found,1/1/2009,2009,0,0
Miller Range 090355,L6,2.5,Found,1/1/2009,2009,0,0
Miller Range 090439,CO3,2.5,Found,1/1/2009,2009,0,0
Miller Range 090507,H6,2.5,Found,1/1/2009,2009,0,0
Miller Range 090717,CO3,2.5,Found,1/1/2009,2009,0,0
Miller Range 090725,L6,2.5,Found,1/1/2009,2009,0,0
Miller Range 090756,H6,2.5,Found,1/1/2009,2009,0,0
Miller Range 090779,LL6,2.5,Found,1/1/2009,2009,0,0
Miller Range 090897,CO3,2.5,Found,1/1/2009,2009,0,0
Miller Range 090963,Achondrite-ung,2.5,Found,1/1/2009,2009,0,0
Frontier Mountain 09002,L4,2.4,Found,1/1/2009,2009,-72.95273,160.44657
Miller Range 090175,CV3,2.4,Found,1/1/2009,2009,0,0
Miller Range 090185,L6,2.4,Found,1/1/2009,2009,0,0
Miller Range 090303,L5,2.4,Found,1/1/2009,2009,0,0
Miller Range 090346,CO3,2.4,Found,1/1/2009,2009,0,0
Miller Range 090360,L6,2.4,Found,1/1/2009,2009,0,0
Miller Range 090363,H6,2.4,Found,1/1/2009,2009,0,0
Miller Range 090547,H6,2.4,Found,1/1/2009,2009,0,0
Miller Range 090719,L5,2.4,Found,1/1/2009,2009,0,0
Miller Range 090811,L6,2.4,Found,1/1/2009,2009,0,0
Miller Range 090814,H6,2.4,Found,1/1/2009,2009,0,0
Miller Range 090844,H5,2.4,Found,1/1/2009,2009,0,0
Miller Range 090974,LL6,2.4,Found,1/1/2009,2009,0,0
Frontier Mountain 09017,L4,2.3,Found,1/1/2009,2009,-72.95277,160.47958
Miller Range 090395,LL6,2.3,Found,1/1/2009,2009,0,0
Miller Range 090519,H6,2.3,Found,1/1/2009,2009,0,0
Miller Range 090528,H6,2.3,Found,1/1/2009,2009,0,0
Miller Range 090535,CO3,2.3,Found,1/1/2009,2009,0,0
Miller Range 090644,LL6,2.3,Found,1/1/2009,2009,0,0
Miller Range 090685,L5,2.3,Found,1/1/2009,2009,0,0
Miller Range 090736,LL6,2.3,Found,1/1/2009,2009,0,0
Miller Range 090776,L5,2.3,Found,1/1/2009,2009,0,0
Miller Range 090845,L6,2.3,Found,1/1/2009,2009,0,0
Miller Range 090888,L5,2.3,Found,1/1/2009,2009,0,0
Miller Range 090899,H6,2.3,Found,1/1/2009,2009,0,0
Miller Range 090968,L6,2.3,Found,1/1/2009,2009,0,0
Miller Range 090147,LL6,2.2,Found,1/1/2009,2009,0,0
Miller Range 090256,L6,2.2,Found,1/1/2009,2009,0,0
Miller Range 090427,CO3,2.2,Found,1/1/2009,2009,0,0
Miller Range 090538,L6,2.2,Found,1/1/2009,2009,0,0
Miller Range 090549,H6,2.2,Found,1/1/2009,2009,0,0
Miller Range 090594,CO3,2.2,Found,1/1/2009,2009,0,0
Miller Range 090770,L5,2.2,Found,1/1/2009,2009,0,0
Miller Range 090173,CV3,2.1,Found,1/1/2009,2009,0,0
Miller Range 090325,L5,2.1,Found,1/1/2009,2009,0,0
Miller Range 090332,L6,2.1,Found,1/1/2009,2009,0,0
Miller Range 090379,L5,2.1,Found,1/1/2009,2009,0,0
Miller Range 090487,CM1/2,2.1,Found,1/1/2009,2009,0,0
Miller Range 090488,CO3,2.1,Found,1/1/2009,2009,0,0
Miller Range 090492,LL6,2.1,Found,1/1/2009,2009,0,0
Miller Range 090499,H6,2.1,Found,1/1/2009,2009,0,0
Miller Range 090596,CO3,2.1,Found,1/1/2009,2009,0,0
Miller Range 090645,LL6,2.1,Found,1/1/2009,2009,0,0
Miller Range 090951,LL5,2.1,Found,1/1/2009,2009,0,0
Miller Range 090989,CO3,2.1,Found,1/1/2009,2009,0,0
Miller Range 090300,EH4,2,Found,1/1/2009,2009,0,0
Miller Range 090330,L-imp melt,2,Found,1/1/2009,2009,0,0
Miller Range 090428,CO3,2,Found,1/1/2009,2009,0,0
Miller Range 090481,LL6,2,Found,1/1/2009,2009,0,0
Miller Range 090669,H6,2,Found,1/1/2009,2009,0,0
Miller Range 090700,CM2,2,Found,1/1/2009,2009,0,0
Miller Range 090755,H6,2,Found,1/1/2009,2009,0,0
Miller Range 090825,L6,2,Found,1/1/2009,2009,0,0
Miller Range 090993,CM1/2,2,Found,1/1/2009,2009,0,0
Miller Range 090145,LL5,1.9,Found,1/1/2009,2009,0,0
Miller Range 090168,H6,1.9,Found,1/1/2009,2009,0,0
Miller Range 090424,LL6,1.9,Found,1/1/2009,2009,0,0
Miller Range 090491,H6,1.9,Found,1/1/2009,2009,0,0
Miller Range 090494,L6,1.9,Found,1/1/2009,2009,0,0
Miller Range 090525,H6,1.9,Found,1/1/2009,2009,0,0
Miller Range 090539,CO3,1.9,Found,1/1/2009,2009,0,0
Miller Range 090595,L6,1.9,Found,1/1/2009,2009,0,0
Miller Range 090714,CO3,1.9,Found,1/1/2009,2009,0,0
Miller Range 090730,CO3,1.9,Found,1/1/2009,2009,0,0
Miller Range 090827,LL5,1.9,Found,1/1/2009,2009,0,0
Miller Range 090829,L6,1.9,Found,1/1/2009,2009,0,0
Miller Range 090841,L6,1.9,Found,1/1/2009,2009,0,0
Miller Range 090140,L6,1.8,Found,1/1/2009,2009,0,0
Miller Range 090348,L5,1.8,Found,1/1/2009,2009,0,0
Miller Range 090376,H6,1.8,Found,1/1/2009,2009,0,0
Miller Range 090383,L5,1.8,Found,1/1/2009,2009,0,0
Miller Range 090388,L6,1.8,Found,1/1/2009,2009,0,0
Miller Range 090520,H6,1.8,Found,1/1/2009,2009,0,0
Miller Range 090726,LL5,1.8,Found,1/1/2009,2009,0,0
Miller Range 090822,H6,1.8,Found,1/1/2009,2009,0,0
Miller Range 090894,LL6,1.8,Found,1/1/2009,2009,0,0
Miller Range 090907,CO3,1.8,Found,1/1/2009,2009,0,0
Miller Range 090909,LL5,1.8,Found,1/1/2009,2009,0,0
Miller Range 090953,L6,1.8,Found,1/1/2009,2009,0,0
Miller Range 090962,L5,1.8,Found,1/1/2009,2009,0,0
Miller Range 090969,LL6,1.8,Found,1/1/2009,2009,0,0
Miller Range 090146,LL6,1.7,Found,1/1/2009,2009,0,0
Miller Range 090260,L5,1.7,Found,1/1/2009,2009,0,0
Miller Range 090324,L6,1.7,Found,1/1/2009,2009,0,0
Miller Range 090333,L6,1.7,Found,1/1/2009,2009,0,0
Miller Range 090378,L6,1.7,Found,1/1/2009,2009,0,0
Miller Range 090396,L6,1.7,Found,1/1/2009,2009,0,0
Miller Range 090429,L6,1.7,Found,1/1/2009,2009,0,0
Miller Range 090526,L6,1.7,Found,1/1/2009,2009,0,0
Miller Range 090546,H6,1.7,Found,1/1/2009,2009,0,0
Miller Range 090738,L6,1.7,Found,1/1/2009,2009,0,0
Miller Range 090815,H6,1.7,Found,1/1/2009,2009,0,0
Miller Range 090960,LL6,1.7,Found,1/1/2009,2009,0,0
Sayh al Uhaymir 517,L4,1.7,Found,1/1/2009,2009,20.35638,56.55142
Miller Range 090162,LL5,1.6,Found,1/1/2009,2009,0,0
Miller Range 090357,L6,1.6,Found,1/1/2009,2009,0,0
Miller Range 090359,L6,1.6,Found,1/1/2009,2009,0,0
Miller Range 090398,L6,1.6,Found,1/1/2009,2009,0,0
Miller Range 090426,L6,1.6,Found,1/1/2009,2009,0,0
Miller Range 090490,H6,1.6,Found,1/1/2009,2009,0,0
Miller Range 090508,H5,1.6,Found,1/1/2009,2009,0,0
Miller Range 090958,H5,1.6,Found,1/1/2009,2009,0,0
Miller Range 090979,LL6,1.6,Found,1/1/2009,2009,0,0
Watson 005,H5,1.6,Found,1/1/2009,2009,-30.5,131.7
Miller Range 090387,L6,1.5,Found,1/1/2009,2009,0,0
Miller Range 090423,L5,1.5,Found,1/1/2009,2009,0,0
Miller Range 090504,H6,1.5,Found,1/1/2009,2009,0,0
Miller Range 090711,LL6,1.5,Found,1/1/2009,2009,0,0
Miller Range 090820,L6,1.5,Found,1/1/2009,2009,0,0
Miller Range 090983,CO3,1.5,Found,1/1/2009,2009,0,0
Watson 008,H5,1.5,Found,1/1/2009,2009,-30.5,131.68333
Miller Range 090219,CO3,1.4,Found,1/1/2009,2009,0,0
Miller Range 090349,LL6,1.4,Found,1/1/2009,2009,0,0
Miller Range 090515,L6,1.4,Found,1/1/2009,2009,0,0
Miller Range 090593,CO3,1.4,Found,1/1/2009,2009,0,0
Miller Range 090597,CO3,1.4,Found,1/1/2009,2009,0,0
Miller Range 090667,L5,1.4,Found,1/1/2009,2009,0,0
Miller Range 090684,L5,1.4,Found,1/1/2009,2009,0,0
Miller Range 090818,LL6,1.4,Found,1/1/2009,2009,0,0
Miller Range 090986,CM1/2,1.4,Found,1/1/2009,2009,0,0
Tule Valley Hardpan 002,H5,1.32,Found,1/1/2009,2009,38.945,-113.38222
Miller Range 090149,LL6,1.3,Found,1/1/2009,2009,0,0
Miller Range 090161,L5,1.3,Found,1/1/2009,2009,0,0
Miller Range 090351,CO3,1.3,Found,1/1/2009,2009,0,0
Miller Range 090369,CO3,1.3,Found,1/1/2009,2009,0,0
Miller Range 090382,H5,1.3,Found,1/1/2009,2009,0,0
Miller Range 090421,LL5,1.3,Found,1/1/2009,2009,0,0
Miller Range 090431,H5,1.3,Found,1/1/2009,2009,0,0
Miller Range 090496,H6,1.3,Found,1/1/2009,2009,0,0
Miller Range 090545,L6,1.3,Found,1/1/2009,2009,0,0
Miller Range 090556,L6,1.3,Found,1/1/2009,2009,0,0
Miller Range 090601,LL6,1.3,Found,1/1/2009,2009,0,0
Miller Range 090605,LL5,1.3,Found,1/1/2009,2009,0,0
Miller Range 090640,Howardite,1.3,Found,1/1/2009,2009,0,0
Miller Range 090686,CO3,1.3,Found,1/1/2009,2009,0,0
